Wavelength,EQW,Pdiff(cont),Veq,vsini,i(deg),Rstar,Mstar,Teff,log(g),vfrac,Rpolar,Requat,file_name
6564.57,53.68,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd55p0_halpha_alp0p0_i60
6564.57,49.3,0.011,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd55p0_halpha_alp0p0_i70
6564.57,39.87,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd55p0_halpha_alp0p0_i80
6564.57,39.07,0.011,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd55p0_halpha_alp0p0_i90
6564.57,-1.66,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i0
6564.57,-1.63,0.011,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i10
6564.57,-1.71,0.011,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i20
6564.57,-1.84,0.012,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i30
6564.57,-1.89,0.012,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i40
6564.57,-1.75,0.012,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i50
6564.57,-1.47,0.012,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i60
6564.57,-1.27,0.012,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i70
6564.57,-1.78,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i80
6564.57,-3.92,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd5p0_halpha_alp0p0_i90
6564.57,31.05,0.01,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i0
6564.57,32.09,0.01,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i10
6564.57,33.13,0.01,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i20
6564.57,35.32,0.011,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i30
6564.57,40.28,0.011,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i40
6564.57,48.08,0.011,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i50
6564.57,55.43,0.011,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i60
6564.57,49.57,0.011,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i70
6564.57,41.98,0.011,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i80
6564.57,37.06,0.011,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d07em11_rd65p0_halpha_alp0p0_i90
6564.57,0.58,0.002,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i0
6564.57,0.83,0.002,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i10
6564.57,1.02,0.002,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i20
6564.57,1.04,0.002,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i30
6564.57,1.24,0.002,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i40
6564.57,1.48,0.002,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i50
6564.57,1.71,0.002,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i60
6564.57,1.55,0.002,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i70
6564.57,2.55,0.003,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i80
6564.57,6.27,0.002,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd15p0_halpha_alp0p0_i90
6564.57,2.33,0.002,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i0
6564.57,2.81,0.002,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i10
6564.57,3.33,0.002,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i20
6564.57,3.59,0.002,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i30
6564.57,4.11,0.002,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i40
6564.57,4.81,0.002,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i50
6564.57,5.17,0.002,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i60
6564.57,3.86,0.002,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i70
6564.57,3.95,0.002,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i80
6564.57,7.68,0.001,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd25p0_halpha_alp0p0_i90
6564.57,4.41,0.002,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i0
6564.57,5.03,0.002,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i10
6564.57,5.84,0.002,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i20
6564.57,6.51,0.002,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i30
6564.57,7.3,0.002,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i40
6564.57,8.56,0.002,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i50
6564.57,9.46,0.002,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i60
6564.57,7.74,0.002,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i70
6564.57,5.73,0.002,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i80
6564.57,7.75,0.001,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd35p0_halpha_alp0p0_i90
6564.57,6.21,0.002,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i0
6564.57,7.28,0.002,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i10
6564.57,8.25,0.001,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i20
6564.57,9.2,0.002,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i30
6564.57,10.54,0.001,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i40
6564.57,12.09,0.001,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i50
6564.57,12.94,0.001,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i60
6564.57,10.64,0.001,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i70
6564.57,8.51,0.001,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i80
6564.57,8.52,0.001,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd45p0_halpha_alp0p0_i90
6564.57,8.29,0.001,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i0
6564.57,9.48,0.001,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i10
6564.57,10.95,0.001,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i20
6564.57,12.2,0.001,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i30
6564.57,13.87,0.001,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i40
6564.57,16.14,0.001,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i50
6564.57,16.7,0.001,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i60
6564.57,13.65,0.001,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i70
6564.57,11.81,0.001,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i80
6564.57,9.91,0.001,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd55p0_halpha_alp0p0_i90
6564.57,-1.54,0.005,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i0
6564.57,-1.45,0.005,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i10
6564.57,-1.39,0.005,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i20
6564.57,-1.49,0.005,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i30
6564.57,-1.47,0.005,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i40
6564.57,-1.5,0.005,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i50
6564.57,-1.51,0.005,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i60
6564.57,-1.6,0.006,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i70
6564.57,-2.22,0.007,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i80
6564.57,-3.25,0.009,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd5p0_halpha_alp0p0_i90
6564.57,10.08,0.001,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i0
6564.57,11.83,0.001,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i10
6564.57,13.68,0.001,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i20
6564.57,15.25,0.001,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i30
6564.57,17.28,0.001,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i40
6564.57,19.85,0.001,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i50
6564.57,19.69,0.001,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i60
6564.57,16.16,0.001,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i70
6564.57,14.91,0.001,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i80
6564.57,11.22,0.001,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d14em10_rd65p0_halpha_alp0p0_i90
6564.57,2.61,0.013,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i0
6564.57,2.89,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i10
6564.57,3.26,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i20
6564.57,4.03,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i30
6564.57,5.57,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i40
6564.57,7.57,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i50
6564.57,9.54,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i60
6564.57,11.35,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i70
6564.57,10.01,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i80
6564.57,5.39,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd15p0_halpha_alp0p0_i90
6564.57,6.39,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i0
6564.57,6.76,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i10
6564.57,7.3,0.012,304.93,104.29,20.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i20
6564.57,8.3,0.013,304.93,152.46,30.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i30
6564.57,10.38,0.013,304.93,196.0,40.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i40
6564.57,13.3,0.013,304.93,233.59,50.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i50
6564.57,16.17,0.013,304.93,264.08,60.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i60
6564.57,17.88,0.013,304.93,286.54,70.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i70
6564.57,13.88,0.013,304.93,300.3,80.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i80
6564.57,10.43,0.013,304.93,304.93,90.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd25p0_halpha_alp0p0_i90
6564.57,9.22,0.012,304.93,0.0,0.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd35p0_halpha_alp0p0_i0
6564.57,9.52,0.012,304.93,52.95,10.0,3.5,4.0,13400.0,4.0,0.8,3.5,3.5,SPEC.M4p0V0p0z0p0X0p3_t8040_w0d0_j0h0_1d50_1d48em12_rd35p0_halpha_alp0p0_i10
